file,ticker,year,month,quarter,period,management_speaker,exchange_idx,mgmt_start,mgmt_end,duration_sec,word_count,answer_text,pause_latency_sec,speech_rate_wpm,filler_rate_per_min,intra_pause_count,intra_pause_mean_sec,intra_pause_max_sec,intra_pause_total_sec,mean_pitch_hz,pitch_variance_hz,mean_rms_energy,z_pause_latency_sec,norm_type_pause_latency_sec,z_speech_rate_wpm,norm_type_speech_rate_wpm,z_filler_rate_per_min,norm_type_filler_rate_per_min,z_intra_pause_count,norm_type_intra_pause_count,z_intra_pause_mean_sec,norm_type_intra_pause_mean_sec,z_intra_pause_max_sec,norm_type_intra_pause_max_sec,z_intra_pause_total_sec,norm_type_intra_pause_total_sec,z_mean_pitch_hz,norm_type_mean_pitch_hz,z_pitch_variance_hz,norm_type_pitch_variance_hz,z_mean_rms_energy,norm_type_mean_rms_energy,acoustic_composite_z
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,18,1153.589,1318.222,164.633,335,"Great. Well, thank you for picking that up. Yes. Scale across is the new term now, right, thrown in. The scale up, which is within the rack, you know, which computing within the rack, scale out doing across racks, but within the data center. But now when you get to clusters, then I'm not 100% sure where the cutoff is, but say above 100,000 GPU or XPUs. that you're talking about probably many cases because of limitation of power shell that you don't do one single data center footprint site to hand to sit with over 100,000 of those XPUs in one site. Power may not be easily available, land may not be cumbersome, so some outcomes, most of all our customers now we see, create multiple data center sites close at hand, not far away, within range 100 kilometers. It's kind of the level, but be able to then put in homogenous XP use or GPUs in this multiple location three or four and network across them so that they behave like, in fact, a single cluster. That's the coolest part. And that technology which requires, because of distance, deep buffering, very intelligent congestion control, is technology that exists for many, many years in the light of the telcos of AT&T and Verizon doing network routing, except this is for even somewhat more trickier workloads, but the same. And we've been shipping that to a couple of hyperscalers over the last two years, as Jericho 3. As the scale of these clusters and the bandwidth required for AI training extends, we now launch this Jericho for 51 terabit per second to handle more bandwidth. But same technology we have tested proven for the last 10, 20 years. Nothing new. Don't need to create something new for that. It's running in Ethernet and very proven, very stable. And as I said, last two years under Jericho 3, which runs 256 connections on no computer nodes, we've been selling to a couple of our hyperscale customers.",0.574,122.09,2.55,62,0.715,3.468,44.35,176.97,39.08,0.061252,-0.7399,speaker,-0.0623,speaker,-0.1869,speaker,1.455,speaker,0.0253,speaker,1.533,speaker,1.3864,speaker,-0.2252,speaker,-0.6049,speaker,1.0995,speaker,0.1821
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,20,1372.07,1602.447,230.377,462,"Okay. To answer your first part of the question, yeah, pretty much virtually way over 90% is bought VCF. Now, I'm careful about choice of words. Because we have sold them on it, and their board licenses to deploy it doesn't mean they are fully deployed. Here comes the other part of our work, which is to take this 10,000 customers or big chunk of them who have taken, who have bought their vision of a private cloud on-prem and working with them to enable them to deploy it and operate it successfully on their infrastructure. on-prem. That's the hard work over the next two years that we see happening. And as we do it, we see expansion across their IT footprint on VCF, Private Cloud, running within their data center. That's the key part of it. And we see that continuing. And that's the second phase of my VMware story. First phase convinces people to convert from perpetual subscription and so doing, purchase VCF. Second phase now is make that purchase they made on VCF very, create the value they look for in private cloud on their premise, on their IT data centers. That's what's happening. And that was sustained for quite a while because on top of that, we will start selling advanced services, security, disaster recovery, even AI, running AI workloads on it. All that is very exciting. Your second question is, is that able to enable me to sell more hardware? No, it's quite independent. In fact, as they virtualize their data centers, We consciously accept the fact that we are commoditizing the underlying hardware in the data center. Commoditizing servers, commoditizing storage, commoditizing even networking. And that's fine. And by so commoditizing, we're actually reducing costs of investments in hardware. in data centers for enterprises. Now, beyond the largest 10,000, are we seeing a lot of success? We are seeing some, but again, two reasons why we do not expect it to be as necessary successful. One is the value, the TCO as they call it that comes from it will be much less, but the more important thing is The skill sets that needs to not just deploy, that you can get services and ourselves to help them, but to keep operating it might not be something that they can take on. And we shall see. This is an area we're still learning and it'd be interesting to see. Well, VMware has 300,000 customers. We see the top 10,000 as making as for as being people where it makes a lot of sense, derive a lot of value in deploying private cloud using VCF. We now are looking at whether the next 20,000, 30,000 mid-sized companies see the same way. Stay tuned. I'll let you know.",0.692,120.32,1.82,94,0.742,2.741,69.705,171.69,68.44,0.059178,-0.6149,speaker,-0.1426,speaker,-0.4034,speaker,2.7515,speaker,0.1348,speaker,0.8935,speaker,2.7852,speaker,-0.3515,speaker,-0.0874,speaker,0.9844,speaker,0.1668
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,22,1713.94,1764.413,50.473,97,"Okay. Yeah. No, it's, uh, towards the end of the day, all seven do LLMs, not all of them have a current, have a huge platform we're talking about, but one could imagine eventually all of them will have or create a platform. So it's hard to differentiate the two. But coming back, coming on the second and then the delivery of the 10 billion, I'll probably be in around, I would say, second half of our fiscal quarter year, 2026. I would say to be more, even more precise, likely to be Q3 of our fiscal",0.843,115.31,4.76,24,0.827,2.314,19.842,168.35,25.56,0.057579,-0.455,speaker,-0.3699,speaker,0.4684,speaker,-0.0847,speaker,0.4794,speaker,0.5179,speaker,0.0342,speaker,-0.4314,speaker,-0.8432,speaker,0.8957,speaker,-0.1123
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,23,1772.345,1773.897,1.552,6,It starts and ends in Q3.,0.0,231.96,0.0,0,0.0,0.0,0.0,234.32,125.96,0.066489,-1.3477,speaker,4.9224,speaker,-0.9431,speaker,-1.0571,speaker,-2.8735,speaker,-1.5176,speaker,-1.0605,speaker,1.1469,speaker,0.9266,speaker,1.3901,speaker,2.0146
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,24,1816.27,1873.966,57.696,108,"Well, that's a good question. And we ourselves are thinking about that too. Because to begin with, our Ethernet solutions are very disaggregated from the AI accelerators. Anybody does. It's separate. We treat them as separate, even though you're right. The network is a computer. We have always believed that internet is open source. Anybody should be able to have choices and we keep it separate from our XPU. But the truth of the matter is for our customers who use the XPU, we develop and we optimize our networking features and other components that relate to being able to network signals in any classes, hand-in-hand with it.",1.113,112.31,2.08,24,0.805,1.801,19.328,229.31,254.64,0.058384,-0.1691,speaker,-0.5061,speaker,-0.3263,speaker,-0.0847,speaker,0.3902,speaker,0.0666,speaker,0.0059,speaker,1.0271,speaker,3.1949,speaker,0.9403,speaker,0.6931
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,25,1874.86,1929.502,54.642,103,"In fact, all these XPUs have developed with interface that handles Ethernet, very, very much so. So that's in a way with XPUs with our customers, we are openly enabling. internet as a networking protocol of choice very openly and it need not be our internet switches it could be any other but somebody else internet switches that does it just happens to be when the lead in this business so we get that but beyond it especially when it comes to a closed system of GPUs we see less of that except in the hyperscalers, where the hyperscalers are able to architect",1.063,113.1,3.29,25,0.793,2.019,19.82,215.52,135.99,0.056428,-0.222,speaker,-0.4702,speaker,0.0325,speaker,-0.0441,speaker,0.3415,speaker,0.2584,speaker,0.033,speaker,0.6971,speaker,1.1034,speaker,0.8318,speaker,0.3588
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,26,1930.126,1966.694,36.568,66,"the GPUs, clusters very separate from the networking site, especially in scale out. In which case, on those hyperscalers, we sell a lot of these internet switches that are scaling out. And we suspect when it goes to scaling across now, even more Ethernet that are desegregated from the GPUs that are in the place. As far as XPUs are concerned for sure, it's all Ethernet.",0.793,108.29,0.0,13,0.686,1.66,8.915,148.11,24.0,0.058645,-0.508,speaker,-0.6884,speaker,-0.9431,speaker,-0.5304,speaker,-0.0923,speaker,-0.0574,speaker,-0.5686,speaker,-0.9156,speaker,-0.8707,speaker,0.9548,speaker,-0.113
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,27,2022.23,2266.073,243.843,514,"Thank you for embracing Sue. Thank you. I didn't expect that to come out. And I appreciate that. Well, you know I'm biased, to be honest. But it's so obvious I can't help but being biased. Because Ethernet is well proven. Ethernet is so known to the engineers, the architects that sits in all these hyperscalers, developing, designing AI data centers, data infrastructure. It's the logical thing for them to use. And they are using it. And they are focusing on it. And the development of separate individualized protocol, frankly, you know, it's beyond my imagination why they bother. Internet is there, it's been well used, it's proven, it can keep going up. The only thing people talk about is perhaps latency, especially in scaling up, hence the emergence of NVLink. And even then, as I indicated, It's not hard for us and we are not the only one who can do that. A few others in the internet can do it in the switches. You can just tweak the switches to make the latency super good. Better than NVLink, better than Infiniband. Less than 250 nanoseconds easily. And that's what we did. So it's not that hard. And perhaps I say that because we have been doing it as the internet has been around the last 25 years at length. So it's there, the technology, there's no need to go and create some cookup protocols that now you have to bring people around. Internet is the way to go and there's plenty of competition too because it's an open source system. So I think Ethernet is the way to go and for sure in developing XP use for our customers, all these XP use with the agreement of customers are made compatible interface with Ethernet. And not some fancy other interface that one has to keep going as bandwidth increase. And I show you, we have competition, which is one of the reasons why the hyperscalers like the net. It's not just us. They can find somebody else if for whatever reason they don't like us, and we're open to that. It's always good to do that. It's an open source system, and there are players in that market, not any core system. Switching on to XPU competition, Yeah, we hear about competition and all that. It's just that it's a competition that's an area that we always see competition and our only way to secure our position is we try to out-invest and now innovate anybody else in this game. We have been fortunate to be the first one creating this XPU model of A6 on silicon and we also have been fortunate to be probably one of the largest IP developers of semiconductor out there. Things like serializer, the serializer said 30s been able to developed the best packaging, been able to redesign things at very low power. So we just have to keep investing in it, which we do to outrun the competition in this space. And I believe we're doing a fairly decent job of doing it at this",0.591,126.47,3.2,101,0.711,1.901,71.847,192.9,83.6,0.061665,-0.7219,speaker,0.1364,speaker,0.0058,speaker,3.0352,speaker,0.0091,speaker,0.1546,speaker,2.9034,speaker,0.156,speaker,0.1799,speaker,1.1224,speaker,0.3799
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,28,2315.568,2393.935,78.367,150,"It will be. It's a logical conclusion. You're correct. And we are seeing that step by step. As I say, it's a journey. It's a multi-year journey because it's multi-generational. Because these XPUs don't stay still either. I'm doing multiple versions, at least two versions, two generation versions for each of these customers we have. And with each newer generation, they increase the consumption, the usage of the XPU as they gain confidence, as the model improves, they deploy it even more. So that's the logical trend. that XPUs will keep in this few customers of ours whereas they are successfully deployed and their software stabilizes the software stack, the library that sits on this chip stabilizes and proves itself out. They will have the confidence to keep using a higher and higher percentage of their compute footprint in their own XPUs. For sure, and we see that. And that's",1.873,114.84,0.77,35,0.603,1.521,21.109,173.77,53.59,0.058587,0.6357,speaker,-0.3913,speaker,-0.7148,speaker,0.361,speaker,-0.4288,speaker,-0.1797,speaker,0.1041,speaker,-0.3017,speaker,-0.3491,speaker,0.9516,speaker,0.0311
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,29,2394.712,2397.243,2.531,6,I say we progressively gain share.,0.524,142.24,0.0,0,0.0,0.0,0.0,156.12,11.03,0.066474,-0.7928,speaker,0.8519,speaker,-0.9431,speaker,-1.0571,speaker,-2.8735,speaker,-1.5176,speaker,-1.0605,speaker,-0.724,speaker,-1.0994,speaker,1.3892,speaker,0.4745
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,0,159.5,203.527,44.027,102,"And Brian, on Waymo, a great question was reflecting, I think, on the exact same topic I'm scheduled to meet with the team to do a review on it in a few weeks out. Look, it is an exciting time. Waymo clearly is scaling up, particularly in 2026. And I think the possibility, as you said, of German Eye, particularly with the multimodal experience, as well as services like YouTube, I think there's a real opportunity to make the in-car experience dramatically better. Definitely something we are excited about, and you'll see newer experiences in 2026 for sure. Great. Thank you both.",2.127,139.01,5.45,18,0.677,2.102,12.192,97.72,11.57,0.088251,-0.0561,speaker,-0.6497,speaker,-0.6635,speaker,-0.8347,speaker,-0.8601,speaker,0.2124,speaker,-0.9984,speaker,-0.7062,speaker,-0.7537,speaker,1.7646,speaker,0.086
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,1,507.817,579.991,72.174,160,"So overall, I would say we are seeing substantial demand for our AI infrastructure products, including TPU-based and GPU-based solutions. It is one of the key drivers of our growth over the past year. And I think on a going forward basis, I think we continue to see a very strong demand. And we are investing to meet that. I do think a big part of what differentiates Google Cloud, effectively, we have taken a deep, full stack approach to AI. And that really plays out. We are the only hyperscaler. who's really building offerings on our own models. And we are also highly differentiated on our own technology. So to your question, I think that does give us the opportunity to continue driving growth and operating margins in cloud as we have done in the past. And also I think from a revenue sets the infrastructure portion of our business to be a growth driver looking ahead as well.",2.211,133.01,5.82,23,0.787,1.842,18.097,98.07,16.88,0.081724,-0.003,speaker,-1.1453,speaker,-0.5481,speaker,-0.4891,speaker,0.3291,speaker,-0.1726,speaker,-0.437,speaker,-0.6977,speaker,-0.7155,speaker,1.0622,speaker,-0.2239
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,2,711.582,774.728,63.146,173,"Mark, look, I think, obviously, AI overviews are a natural part of the Google experience. And so, you know, engagement is very, very high. I would say AI mode, you have a varied cohorts that are people who are casual users who are checking it out. But there's a core group which really likes AI more and is passionate about it. And so you see the early adopters, the product is resonating very strongly and they are seeking it out. So I think that's how I would highlight the difference. With Gemini, again, a set of engaged user base who are seeking out the product and so on. But across the board, I think the trajectory has been we are definitely seeing in each of those use cases a set of early adopters and then more people coming in and the people who are using it continue to use it more over time and report high user satisfaction. So I would say the underlying product metrics are pretty encouraging to see as well.",2.514,164.38,10.45,17,0.709,1.46,12.048,95.33,11.82,0.092019,0.1887,speaker,1.4456,speaker,0.8959,speaker,-0.9039,speaker,-0.5141,speaker,-0.7384,speaker,-1.0121,speaker,-0.7645,speaker,-0.7519,speaker,2.17,speaker,0.374
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,3,1088.08,1116.278,28.198,75,"Yeah, and the only thing I would add is just stepping back broadly, I think, AI overviews and AI mode are, you know, dramatically improving search. We can see it in user satisfaction, user quality, all our metrics. And they're universal in the nature. They apply across the universality of human needs. So I think we are seeing it in breadth. And so, you know, naturally over time, that'll apply to commercial categories as well.",0.742,159.59,17.02,11,0.657,1.121,7.224,102.69,20.13,0.090371,-0.9322,speaker,1.05,speaker,2.9449,speaker,-1.3187,speaker,-1.0763,speaker,-1.2404,speaker,-1.4707,speaker,-0.585,speaker,-0.6921,speaker,1.9927,speaker,0.2456
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,4,1191.355,1294.765,103.41,264,"Ken, thanks. Look, I think it's a dynamic moment. And I think we are meeting people in the moment with what they are trying to do. Obviously, search is evolving. You know between AI overviews and AI mode. I think we are if we are able to kind of give that range of experience For people in this moment over time you will expect us to you can expect us To make the experience is simpler in a way that just like we did universal search many, many years ago. We may have done tech search, image search, video search, et cetera. And then we kind of brought it together as universal search. So you will see evolutions like that. But I think we want to be sensitive to making sure we are meeting the users in terms of what they are looking for. I think Gemini allows us to build a more personal, proactive, powerful AI assistant for that moment. And I think having the two-surfaces search in Gemini allows us to really serve users across the breadth of their needs. But over time, we will thoughtfully look for opportunities to make the experience better for users. And to the first part, I would broadly say as As I do think we've been consistently saying for a while now, this is an expansionary moment and we are seeing people engage more. And I think when they do that, naturally a portion of that information for users, those journeys are commercial in nature. So we expect that to play out over time as well.",1.215,153.18,7.54,36,0.809,2.001,29.12,106.78,21.63,0.087706,-0.633,speaker,0.5206,speaker,-0.0117,speaker,0.4097,speaker,0.567,speaker,0.0629,speaker,0.6109,speaker,-0.4853,speaker,-0.6814,speaker,1.7059,speaker,0.292
GOOG_2025_10_30_earnings_call_qa_features.json,GOOG,2025,10,4,2025_Q4,SPEAKER_01,5,1333.426,1432.567,99.141,229,"Thanks, Justin. The first on the pace of frontier model research and development. Look, I think two things are both simultaneously true. I'm incredibly impressed by the pace at which the teams are executing and the pace at which we are improving these models. But it also is true at the same time that each of the prior model you're trying to get better over is now getting more and more capable. So I think both the pace is increasing, but sometimes we are taking the time to put out a notably improved model. So I think that may take slightly longer. But I do think the underlying pace is phenomenal to see. And I'm excited about our Gemini 3.0 release later this year. On cloud, I would point out as a sign of the momentum, I think the number of deals greater than $1 billion that we signed in the first three quarters of this year are greater than the two years prior. So we are definitely seeing strong momentum and we are executing at pace. And in terms of long-term economics, I would say that, again, us being a full-stack AI player and the fact that we are developing highly differentiated products on our own technology, I think will help us drive a good trajectory here, as you've seen over the past few years. Great, thank you.",1.434,138.59,4.84,38,0.73,2.121,27.739,116.54,88.0,0.08282,-0.4944,speaker,-0.6844,speaker,-0.8537,speaker,0.548,speaker,-0.2871,speaker,0.2406,speaker,0.4796,speaker,-0.2472,speaker,-0.2043,speaker,1.1801,speaker,0.1661
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,0,63.751,144.295,80.544,183,"Thanks, Brian. On search, obviously, we view I mean, this has been a long continual journey. AI overviews has been the next step. It's playing out positively as we have indicated. The metrics look great. And we are obviously trading on that experience, bringing better and better models, expanding to the number of queries where it works and so on. But there's a lot more to come. I think we'll continue bringing AI in more powerful ways, in multimodal ways, things like what we've done with lens circle to search. You can imagine the future with project Astra. You can also imagine areas like we have done in German ID research, possibilities where you are really dramatically expanding the types of use cases for which search can work, things which don't always get answered instantaneously, but can take some time to answer. Those are all areas of explorations, and you will see us, you know, putting newer experiences in front of users through the course of 2025. And so I do feel the opportunity space with AI, there's a lot of unlock ahead.",2.008,136.32,3.72,32,0.81,1.771,25.91,104.61,61.02,0.075215,-0.1314,speaker,-0.8719,speaker,-1.203,speaker,0.1331,speaker,0.5778,speaker,-0.2778,speaker,0.3058,speaker,-0.5382,speaker,-0.3982,speaker,0.3618,speaker,-0.1718
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,1,436.857,575.097,138.24,328,"Thanks, Eric. Look, I think there's been a lot of observations on deep seek. First of all, I think a tremendous team. I think they've done very, very good work. Look, I think for us, it's always been obvious over time. There's frontier model development, but you can drive a lot of efficiency to serve these models really, really well. If you look at one of the areas in which the Gemini model shine is the period of frontier of cost performance and latency. And if you look at all three attributes, I think we lead this period of frontier. And I would say both are 2.0 flash models or 2.0 flash thinking models. You know, they are some of the most efficient models out there, including comparing to DeepSeq's V3 and R1. And I think a lot of it is our strength of the full stack development into an optimization, our obsession with cost per query, all of that, I think sets us up well for the workloads head, both to serve billions of users across our products, and on the cloud side. A couple of things I would say are if you look at the trajectory over the past three years, the proportion of the spend towards inference compared to training has been increasing, which is good because, obviously, inference is to support businesses with good ROIC. And so I think that trend is good. I think the reasoning models, if anything, accelerates that trend because it's obviously scaling upon inference dimension as well. And so I think, look, I think part of the reason we are so excited about the AI opportunity is We know we can drive extraordinary use cases because the cost of actually using it is going to keep coming down, which will make more use cases feasible. And that's the opportunity space. It's as big as it comes. And that's why you're seeing us invest to meet that moment. Thank you.",1.249,142.36,8.25,44,0.823,2.26,36.223,108.78,54.76,0.071439,-0.6115,speaker,-0.3731,speaker,0.2098,speaker,0.9628,speaker,0.7183,speaker,0.4464,speaker,1.2862,speaker,-0.4365,speaker,-0.4432,speaker,-0.0446,speaker,-0.2327
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,2,835.445,914.302,78.857,190,"Look, I think, first of all, we are definitely seeing a lot of progress in the underlying capabilities of these models. Gemini 2.0 was definitely built with the view of enabling more agent use cases. And so we are definitely seeing progress inside and I think we'll be able to do more agentic experiences for our users. Look, I actually think all of this expands the opportunity space. Historically, we've had information use cases, but now you can have, you can act on your information needs in a much deeper way. It's always been our vision when we have talked about Google Assistant, et cetera. So I think the opportunity space expands. I think there's plenty of, it feels very far from a zero sum game. There's plenty of room, I think, for many new types of use cases to flourish. And I think for us, we have a clear sense of additional use cases, we can start to tackle for our users in Google search. And all the early work with the AI overview shows that users will react positively to that. So I'm pretty excited about what's ahead.",1.502,144.57,7.61,25,0.903,4.524,22.577,97.72,13.52,0.072301,-0.4514,speaker,-0.1905,speaker,0.0102,speaker,-0.3508,speaker,1.5832,speaker,3.7994,speaker,-0.0111,speaker,-0.7062,speaker,-0.7397,speaker,0.0482,speaker,-0.314
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,3,988.973,1065.215,76.242,167,"Ross, the whole TPU project started. Our V1 was effectively an inferencing chip. So we've always, part of the reason we have taken the end-to-end stack approaches so that we can definitely drive, you know, a strong differentiation in end-to-end optimizing and not only on a cost but on a latency basis and a performance basis. Be at the period of frontier we mentioned and I think our full-stack approach and our TPU efforts all give a meaningful advantage and we plan, you already see that, I know you asked about the cost, but it's effectively captured. When we price outside, we pass on that differentiation. It's partly why we've been able to bring forward flash models at very attractive value props, which is what is driving. both developer growth, we've doubled our developers to 4.4 million in just about six months. Vertex usage is up 20x last year. And so all of that is a direct result of that approach. And so we'll continue doing that.",1.94,131.42,4.72,27,0.81,2.102,21.877,91.39,10.68,0.067283,-0.1744,speaker,-1.2766,speaker,-0.8912,speaker,-0.2125,speaker,0.5778,speaker,0.2124,speaker,-0.0777,speaker,-0.8606,speaker,-0.7601,speaker,-0.4918,speaker,-0.5672
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,4,1162.634,1216.33,53.696,127,"Maybe just on search usage overall, our metrics are healthy. We are continuing to see growth in search on a year-on-year basis in terms of overall usage. Of course, within that AI overviews has seen stronger growth, particularly across all segments of users, including in younger users. So it's being well received. But overall, I think through this AI moment, I think Search is continuing to perform well. And as I said earlier, we have a lot more innovations to come this year. I think the product will evolve even more. And I think as you make Search, as you give as you make it more easy for people to interact and ask follow-up questions, et cetera, I think we have an opportunity to drive further growth.",1.924,141.91,10.06,20,0.666,1.481,13.326,95.56,12.16,0.073604,-0.1845,speaker,-0.4102,speaker,0.7743,speaker,-0.6965,speaker,-0.979,speaker,-0.7073,speaker,-0.8906,speaker,-0.7589,speaker,-0.7494,speaker,0.1884,speaker,-0.3191
GOOG_2025_2_4_earnings_call_qa_features.json,GOOG,2025,2,1,2025_Q1,SPEAKER_05,5,1346.96,1475.497,128.537,321,"First of all, we've had a strong momentum for Gemini on the app side, particularly through the second half of 2024. And some of it is we've made it more easily accessible. We've brought it to, for example, with a dedicated app on iOS, which has been super positively received and definitely getting a lot of traction there. So definitely driving organic growth by putting the product out. We just last week rolled out with our 2.0 series of models. So 2.0 flash, I mean, I think that's one of the most capable models you can access at the free tier. So that's definitely contributing as well. And so, you know, we are rapidly trading. We've had a couple of, you know, you know key innovations there Gemini live I think has been definitely a hit with users as well as for advanced users Gemini deep research so I think a combination of innovation continually trading on the product and making it better is driving a lot of usage and you know we'll have a lot more to come as we go at this year you know and we're obviously You have a partnership at Samsung, so there are other things which will contribute to do it as well. On the monetization side, obviously for now, we have focused on free tier and subscriptions. But obviously, as you've seen in Google over time, we always want to lead with user experience. And we do have a very good ideas for native ad concepts. But you will see us lead with the user experience. But I do think we're always committed to making the products work and reach billions of users at scale. And advertising has been a great aspect of that strategy. And so just like you've seen with YouTube, we'll give people options over time. But for this year, I think you'll see us be focused on the subscription direction.",1.333,149.84,9.34,49,0.671,2.389,32.863,110.3,87.44,0.071795,-0.5583,speaker,0.2447,speaker,0.5497,speaker,1.3084,speaker,-0.925,speaker,0.6375,speaker,0.9668,speaker,-0.3994,speaker,-0.2083,speaker,-0.0063,speaker,-0.0259
GOOG_2025_4_24_earnings_call_qa_features.json,GOOG,2025,4,2,2025_Q2,SPEAKER_05,0,398.585,495.127,96.542,228,"Thanks, Eric. You know, obviously it's an exciting moment on the AI front. I think the foundation for everything is obviously the frontier model progress we are seeing, and particularly with 2.5 pro and flash, I think we're well positioned. seeing tremendous reception from developers, enterprises, and consumers too. Obviously, we are delivering consumer AI experiences across our product portfolio, including the primary way people experience it is obviously in search with AI overviews and very early days with AI mode, but that will be a consumer AI forward experience. We are already seeing very positive feedback, queries are You know, people are typing in roughly two X longer queries compared to traditional search. So there's a lot of excitement there. And in the Gemini app, which you asked about, you know, we've really seen increased momentum, particularly over the last few weeks as we've rolled out not just the newer models, but we are seeing users are really responding well to all the innovation Gemini live, which is based on Project Astra. has been very well received deep research. I think based on 2.5 Pro is SOTA and that's been well received in Canvas. We've had a lot of traction as well. And so we are definitely investing more. We have recently organized ourselves better to capitalize on this momentum and I'm excited about our roadmap there.",1.857,141.7,8.08,33,0.688,1.781,22.71,95.79,11.57,0.071312,-0.2269,speaker,-0.4276,speaker,0.1567,speaker,0.2023,speaker,-0.7412,speaker,-0.263,speaker,0.0015,speaker,-0.7533,speaker,-0.7537,speaker,-0.0582,speaker,-0.3168
GOOG_2025_4_24_earnings_call_qa_features.json,GOOG,2025,4,2,2025_Q2,SPEAKER_05,1,652.081,716.223,64.142,154,"Thanks, Ross. I think I touched upon this to Eric's question as well, but, you know, we are definitely, I think, you know, there's been a lot of momentum in terms of product features we've been introducing and, you know, we are definitely seeing reception, including increased adoption and usage based on those features. So I think we are in a good positive cycle. The recent advances on the model frontier, by many metrics, I think we have the best model out there now. And I think that's going to drive increased adoption as well. And again, I would reiterate, people are using Obviously, we have 1.5 billion users through AI overviews interacting with AI in a deep way, in a very engaged way. Obviously, we are innovating with AI mode. And we have a very exciting roadmap ahead with the Gemini app as well. So across the board, super excited about what's ahead.",1.721,144.06,12.16,25,0.653,1.361,16.329,95.73,15.69,0.063697,-0.3129,speaker,-0.2327,speaker,1.4292,speaker,-0.3508,speaker,-1.1196,speaker,-0.885,speaker,-0.6051,speaker,-0.7548,speaker,-0.7241,speaker,-0.8777,speaker,-0.5388
GOOG_2025_4_24_earnings_call_qa_features.json,GOOG,2025,4,2,2025_Q2,SPEAKER_05,2,811.212,977.026,165.814,412,"Look on internally, I mean, this has been, you know, extraordinary amount of focus and excitement, both because I think, you know, we are, you know, the early use cases have been transformative in nature. And I think there's still feel that feels like early days and long ways to go. Obviously, I had mentioned a few months ago, in terms of how we are using AI for coding, we are continuing to make a lot of progress there in terms of people using coding suggestions. I think the last time I had said the number was like 25% of code that's checked in. It involves people accepting AI suggested solutions. That number is well over 30% now. But more importantly, we have deployed more deeper flows. And particularly with the newer models, I think we are working on early agent work flows and how we can get those coding experiences to be much deeper. We are deploying it across all parts of the company. Our customer service teams are deeply leading the way there. We've both dramatically enhanced our user experience as well as made it much more efficient to do so. And we are actually bringing all our learnings and expertise in our solutions through cloud to our other customers. But beyond that, all the way from the finance team preparing for this earnings call to everything, it's deeply embedded in everything we do. But I still see it as early days and there's going to be a lot more to do. On AI mode, look, I think we are just leaning in on the early positive feedback as we scale up AI overviews. It's been one of our most positive launches, but it's been clear people have wanted even more of it. With AI mode, we are bringing our state-of-the-art Gemini models right into search. I mentioned people typing in longer queries. There's a lot more complex nuance questions. People are following through more. People are appreciating the clean design, the fast response time, and the fact that they can kind of be much more open-ended. can undertake more complicated tasks, product comparisons, for example, has been a positive one, exploring how tos, planning a trip. So those are the kinds of early feedback we are seeing. And I think we are obviously really focused on improving the product across all of AI mode, AI overviews, and the Gemini app. And we are seeing positive use attraction as well.",2.008,149.08,6.51,67,0.697,2.423,46.702,99.64,13.97,0.068572,-0.1314,speaker,0.1819,speaker,-0.3329,speaker,2.5528,speaker,-0.6439,speaker,0.6878,speaker,2.2824,speaker,-0.6594,speaker,-0.7364,speaker,-0.3531,speaker,-0.1941
